#{"t_start": 1760907604.3554823, "env_id": "Humanoid-v5"}
r,l,t
396.241895,84,362.532682
555.877146,105,362.577606
401.714867,75,362.610804
544.721024,107,362.658087
645.337383,118,362.710563
444.970939,84,362.747498
586.315233,109,362.795485
309.155024,62,362.822802
592.21159,107,362.870244
360.629732,71,362.901591
383.058803,82,362.936869
468.48814,89,362.976441
445.46768,95,363.019046
475.37499,93,363.508274
563.658446,107,363.556592
525.03035,96,363.597725
524.179051,98,363.639991
366.326363,80,363.673303
1036.04953,195,363.760982
514.82457,98,363.80235
397.149661,76,363.836625
319.448877,62,363.863482
421.438433,82,363.899695
576.419431,118,363.951233
268.482672,51,363.973221
532.412189,107,364.019421
460.67354,92,364.058342
421.066636,78,364.093118
395.268705,74,364.125449
480.992148,91,364.166603
429.514815,91,364.205741
494.740208,90,364.244513
472.976454,90,364.284293
322.255915,60,364.310046
441.813316,84,364.346845
440.785708,83,365.039287
483.418601,92,365.080461
470.115899,86,365.11725
511.648351,94,365.157483
416.704227,88,365.193783
493.727109,96,365.236137
402.115079,83,365.273061
576.999015,118,365.325554
638.886055,121,365.379253
442.850454,81,365.415398
366.726691,68,365.445314
531.105871,103,365.493685
498.522074,90,365.532956
714.585328,136,365.594477
473.8973,94,365.636287
496.799244,94,365.678458
501.885841,95,365.722558
460.903982,97,365.767998
332.447136,68,365.798177
527.565859,99,365.842999
341.123528,76,365.876399
594.775938,109,365.924869
394.057352,80,366.4298
380.421305,70,366.462488
334.392023,67,366.491558
385.579152,75,366.523747
569.939565,119,366.577639
464.719005,99,366.622563
666.359883,127,366.677775
419.770225,79,366.713351
324.523843,61,366.740794
404.31809,80,366.774955
540.623461,98,366.817648
538.424651,99,366.861805
485.596098,87,366.898917
474.785676,90,366.937526
624.286745,115,366.98858
359.297671,75,367.022083
655.18081,125,367.079628
557.713423,105,367.125328
714.073294,145,367.191929
516.239881,99,367.236632
495.56802,101,367.281889
430.41182,83,367.316154
403.392393,80,367.821366
499.898514,99,367.866747
497.265055,93,367.90904
451.918881,82,367.945878
653.383507,129,368.00453
504.715476,94,368.045592
338.15663,72,368.077377
420.587864,78,368.111909
564.635142,122,368.164912
366.578821,75,368.198256
581.169476,119,368.250799
634.45569,118,368.303385
740.57457,144,368.36953
383.765281,71,368.400663
441.716731,81,368.436997
431.29268,87,368.476403
341.738313,67,368.50552
689.467333,125,368.559286
432.660581,92,368.598691
471.519302,99,368.642644
635.799021,119,368.695338
406.485057,77,369.172183
339.442767,65,369.200732
381.480714,75,369.233587
441.606152,86,369.270453
477.469014,86,369.313515
508.654818,93,369.354597
734.007022,137,369.415796
558.058223,104,369.462377
422.344654,88,369.501595
312.138908,60,369.527679
447.004909,92,369.567618
496.269211,91,369.607451
409.477131,80,369.642206
303.717708,58,369.668285
374.790876,71,369.69955
573.181415,108,369.746713
546.76126,102,369.792981
486.01827,88,369.832779
510.313193,101,369.87896
519.131423,97,369.922036
445.532404,81,369.957423
384.106265,70,369.988289
551.015012,102,370.034703
633.702317,123,370.545822
530.832213,100,370.590279
394.465189,72,370.622029
342.283285,64,370.649779
504.759362,102,370.69573
366.188081,71,370.727188
511.081591,94,370.769657
567.722863,117,370.822706
500.944549,95,370.865803
363.577136,73,370.897689
451.365093,84,370.934248
498.17296,99,370.979052
439.129344,81,371.014838
460.330815,96,371.057047
429.127769,87,371.09563
547.174839,100,371.141446
513.929557,95,371.183313
723.659923,140,371.243597
671.58215,124,371.298663
617.510033,113,371.350052
548.287587,100,371.394833
348.685667,70,371.425385
514.824412,95,371.89971
534.598783,97,371.94184
418.519331,79,371.976081
736.736297,135,372.040179
360.618527,71,372.071995
763.980919,145,372.138794
330.066706,63,372.167049
306.53938,59,372.193027
479.227971,99,372.236668
611.604956,112,372.287045
419.454256,89,372.32631
383.45991,71,372.357206
412.793829,81,372.393604
468.423171,86,372.431106
330.244946,62,372.45795
642.7729,120,372.511153
458.045731,87,372.551246
455.233044,87,372.589864
599.151837,112,372.640154
458.876124,84,372.677407
483.427229,99,372.720867
460.383033,87,372.760319
609.685906,126,373.262659
623.202233,125,373.317512
423.142844,78,373.352297
421.886267,78,373.386251
581.186471,105,373.433927
497.025923,93,373.473858
465.916198,89,373.512267
461.302797,91,373.554134
557.554052,108,373.601435
951.754533,177,373.680402
493.403544,102,373.724756
473.322466,91,373.764514
495.426379,94,373.804821
623.466595,121,373.859503
444.67781,86,373.898691
461.700678,85,373.936137
531.486246,96,373.978567
487.097418,89,374.018058
624.181958,118,374.071957
544.209326,101,374.117667
631.881589,114,374.641132
576.675169,113,374.691333
462.103921,85,374.72905
464.937194,91,374.76957
441.764909,86,374.806809
597.877609,125,374.862764
396.431377,79,374.898278
417.113696,81,374.950977
367.515565,70,374.983861
703.68903,137,375.047005
552.262509,109,375.096108
444.998099,83,375.132153
755.652004,139,375.193904
564.291815,118,375.246317
475.752048,90,375.285529
463.051744,85,375.323686
455.401353,92,375.364976
321.788135,64,375.393055
450.466255,84,375.430179
562.513107,104,375.477003
658.083607,122,375.531493
386.254712,72,376.216161
595.190663,119,376.270063
394.81977,74,376.303811
467.495539,95,376.345496
663.416344,120,376.40186
397.091969,84,376.438133
334.555448,63,376.466257
784.303214,148,376.535458
349.417625,71,376.565784
446.152688,83,376.603139
423.675735,78,376.639032
519.699153,96,376.683491
461.876502,87,376.722038
387.372608,82,376.75882
418.563881,83,376.794611
620.827488,118,376.849938
610.995023,116,376.902188
303.932738,61,376.930172
424.17285,90,376.969389
395.668988,84,377.007821
469.060042,86,377.044838
636.006165,116,377.096845
422.34339,78,377.715311
468.737376,94,377.758511
421.322937,81,377.794904
666.737167,123,377.850763
880.287139,167,377.925339
398.831881,80,377.959985
471.067072,87,377.997642
531.052019,99,378.043656
403.35825,75,378.078698
425.873476,77,378.112226
569.733294,122,378.165893
657.539696,119,378.220145
713.144466,134,378.278656
478.550402,89,378.317414
523.303548,106,378.364991
510.581096,99,378.407969
358.326488,67,378.437771
535.22794,100,378.481617
458.312113,88,378.523533
422.667466,81,378.558655
490.865811,107,378.605914
515.368197,97,379.100674
504.442776,104,379.147455
365.828681,67,379.177058
602.942741,108,379.225005
513.681797,99,379.269061
426.792004,79,379.302431
457.572204,84,379.339345
454.230975,95,379.38188
466.018245,98,379.424269
700.382026,138,379.485884
538.973993,98,379.529442
354.780521,65,379.558146
416.636442,77,379.592125
410.065161,75,379.624808
477.752011,88,379.663927
412.186617,76,379.697767
461.91477,89,379.735856
518.351114,99,379.779646
460.393211,84,379.816895
490.879499,92,379.859226
462.463292,97,379.902323
651.976609,121,379.955513
453.190332,84,380.4328
436.596724,80,380.468155
599.266852,114,380.519794
449.487077,87,380.558841
479.315745,102,380.603047
419.356225,90,380.644269
492.867336,97,380.68785
661.801521,126,380.743451
416.306132,85,380.780669
793.893045,142,380.841693
458.937756,85,380.879205
680.284088,134,380.93888
699.42421,128,380.993717
411.87998,85,381.029995
520.976637,104,381.077242
785.342874,150,381.145671
359.259567,65,381.175077
512.10939,110,381.223441
659.448043,121,381.277462
387.661369,73,381.3083
609.411854,114,381.826242
457.868934,90,381.866204
438.598528,86,381.905584
361.781914,73,381.938856
464.326844,94,381.981935
456.258897,86,382.021212
659.600571,123,382.076279
527.466324,98,382.119812
538.274713,99,382.16358
471.363499,96,382.206643
329.799923,61,382.23282
432.294327,79,382.267281
315.344571,63,382.294525
542.751945,108,382.343049
367.315717,80,382.379387
390.090467,80,382.416404
458.810354,84,382.454056
409.710383,77,382.488364
427.922417,81,382.52495
516.985293,95,382.567143
480.569497,88,382.606434
604.162645,121,382.660329
322.773819,60,382.686129
777.377281,143,383.227634
714.308832,133,383.289845
499.101664,96,383.334981
566.462601,111,383.384767
475.733043,88,383.423799
732.862982,135,383.482395
482.014809,90,383.520899
504.530638,106,383.568496
526.361123,102,383.613584
967.713441,188,383.699478
406.788856,75,383.733104
789.990272,170,383.808475
774.337544,145,383.874965
303.231453,58,383.900534
794.043644,169,383.978895
371.110973,77,384.013026
582.236558,106,384.059843
399.448576,76,384.093622
592.525623,113,384.586956
609.425349,118,384.63845
415.717397,76,384.670551
357.708981,66,384.699765
439.101451,91,384.740432
520.017458,103,384.786287
511.077994,96,384.827981
508.37847,93,384.868591
538.255558,100,384.913012
497.711882,91,384.954944
637.147202,114,385.005603
415.573329,88,385.044231
560.009478,101,385.088463
446.441132,83,385.124804
402.81575,83,385.160203
326.682827,61,385.187241
620.321067,119,385.239033
401.783146,74,385.271243
463.226659,86,385.309849
480.201783,87,385.348712
522.647879,97,385.393099
466.859247,85,385.43002
415.543108,77,386.053334
406.89847,81,386.09099
407.329766,75,386.131427
450.875939,83,386.170839
770.759111,142,386.237463
460.09342,85,386.274516
372.079696,72,386.306093
613.316906,124,386.364668
353.445554,66,386.394158
394.944667,73,386.427593
354.516707,74,386.460648
466.902266,91,386.500403
463.393011,85,386.537766
430.333246,83,386.575286
472.451485,100,386.618701
378.891919,72,386.651841
665.493445,124,386.707845
640.537172,115,386.75863
399.689737,75,386.790295
446.059032,82,386.82559
589.560855,119,386.879509
524.548281,113,386.929504
679.454053,126,387.466323
669.884481,122,387.52111
319.145717,64,387.549939
479.702272,87,387.587653
475.922113,89,387.627159
399.814708,78,387.66225
529.680822,110,387.72701
336.579317,65,387.754576
541.405503,109,387.802488
1049.525022,194,387.889856
427.651109,79,387.92462
459.723235,84,387.961617
686.29378,139,388.022959
492.746304,99,388.065917
566.193709,102,388.108128
415.289302,78,388.142425
488.159689,92,388.182684
477.014864,92,388.223475
443.695383,85,388.262195
855.529033,171,388.339137
414.597741,76,388.883347
373.448935,79,388.917952
622.6383,117,388.969619
510.368688,100,389.015038
513.247851,94,389.058542
770.228297,144,389.125106
424.698991,88,389.163845
528.402704,97,389.207156
735.521202,134,389.267322
499.848406,91,389.30712
688.327258,135,389.367002
636.38933,116,389.418939
445.802044,84,389.456236
754.067517,147,389.521564
460.487693,85,389.559715
614.020903,121,389.613303
537.506763,118,389.666233
428.26361,88,389.705024
595.29412,108,389.751841
487.121272,92,390.274177
392.699815,79,390.312351
707.039146,135,390.37622
692.62904,136,390.450157
400.545307,76,390.482855
472.237053,88,390.522629
449.438535,90,390.563344
371.960832,77,390.596459
378.587065,72,390.627747
700.810566,131,390.684542
391.125726,73,390.716539
499.423961,99,390.758832
480.818647,87,390.796248
545.611518,106,390.843247
453.42545,83,390.879878
264.736382,50,390.902357
693.127014,129,390.959699
695.409134,127,391.016787
355.405503,66,391.045449
481.411021,94,391.085931
828.30254,162,391.160501
854.061068,158,391.943831
465.905874,87,391.982863
580.245421,107,392.031297
947.332504,170,392.106337
404.232234,75,392.139374
755.099682,141,392.20094
380.834408,79,392.235531
539.655505,108,392.28463
387.718093,73,392.315866
415.484425,79,392.351046
527.771154,109,392.397824
459.928376,96,392.439041
417.241905,84,392.474396
310.837523,70,392.503821
440.947134,91,392.543619
378.886493,74,392.574998
533.688174,105,392.621342
492.79212,97,392.66565
461.245267,85,392.703263
524.88596,96,392.745453
344.969599,70,392.776558
505.825333,95,393.405523
592.495307,117,393.460409
470.870008,87,393.499875
531.500844,101,393.546632
420.972377,81,393.582872
486.897586,98,393.629345
472.874676,89,393.670231
410.479181,76,393.703809
582.364399,107,393.752329
548.299157,104,393.798511
433.684601,80,393.833217
415.883698,80,393.870309
674.142853,126,393.926598
353.047426,75,393.960778
407.054127,83,393.995803
649.145501,130,394.053602
568.224368,122,394.11051
357.514747,67,394.141031
506.86916,94,394.183651
591.762334,108,394.231784
433.996499,86,394.269759
568.471284,104,394.801014
401.016352,82,394.840755
463.665259,86,394.881188
367.509633,67,394.912623
523.198699,101,394.959939
392.5662,78,394.99644
337.174697,64,395.025989
487.993608,89,395.066273
843.912222,160,395.138904
481.663544,93,395.179616
459.48381,86,395.217773
287.102468,55,395.242652
551.604513,112,395.291918
702.461129,137,395.352429
507.967681,93,395.39242
456.995076,83,395.429439
672.117566,141,395.494081
523.832027,97,395.538258
498.128969,97,395.581274
516.548196,105,395.628597
843.388493,160,395.699795
458.350576,96,396.24851
436.154986,89,396.289418
374.823018,72,396.321115
314.587342,64,396.35099
582.023735,114,396.406615
408.676261,84,396.447161
508.913573,97,396.494508
216.422495,44,396.513143
434.074048,81,396.550047
730.781547,139,396.61419
554.597548,114,396.664636
426.661566,80,396.700393
641.049113,116,396.75156
322.802875,60,396.780175
545.364374,109,396.829022
362.880206,67,396.859664
470.304963,89,396.900581
810.03678,152,396.96951
473.65424,89,397.007185
513.699502,96,397.050099
495.587532,94,397.090111
535.76007,100,397.133504
370.535934,78,397.652447
462.879318,83,397.689308
556.570223,108,397.738836
271.114103,51,397.762364
356.079001,72,397.794744
580.438684,112,397.846345
385.443823,73,397.878083
402.205589,74,397.911051
360.343386,67,397.940876
474.968231,91,397.981622
310.179962,60,398.009404
266.467226,56,398.034395
515.039975,102,398.082648
460.113507,91,398.124394
379.383675,72,398.157312
518.158682,95,398.198998
397.051914,73,398.232109
296.338686,57,398.256754
438.126483,88,398.29549
725.303199,134,398.354084
540.511523,97,398.396573
382.08015,82,398.431823
505.566456,93,398.472746
472.286774,97,398.515343
455.946487,94,398.556707
656.255496,124,399.137322
601.010931,114,399.192259
546.481327,105,399.243663
236.043713,49,399.264398
435.069363,81,399.301338
788.454079,161,399.375987
379.826475,71,399.408193
347.196305,65,399.43644
458.564757,96,399.480294
485.581007,95,399.522065
417.30918,78,399.556783
384.872748,70,399.587607
